Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
78,881415,,94.0625,,96.3214,,122.0417,,153.6333,,161.3958,,170.6071,,173.25,,195.2667,,159.4844,,184.6625,,162.1667,,138.4286,,161.9286,,125.7551,,170.0972,,173.3471,,188.9432,,227.9583,,243.48,,210.9048,,211.6071,,215.6458,,190.8333,,241.7,,232.619,,179.7551,,202.5694,,187.6429
79,891414,,94.2083,,94.6786,,121.3125,,150.8333,,161.5833,,169.7857,,174.2778,,190.9333,,161.5938,,183.2375,,160.6111,,136.8775,,160.1667,,123.0816,,168.1389,,171.2893,,187.8864,,223.6667,,240.42,,210.5952,,211.2857,,214.875,,191.8667,,235.85,,231.2857,,176.3265,,201.2917,,187.8214
80,901414,,95.4375,,95.7857,,123.3125,,153.4,,162.1458,,171.3393,,173.3889,,196.2,,160.7344,,185.7375,,164.5556,,138.7347,,163.6905,,125.3265,,169.9306,,171.6859,,189.2159,,224.9583,,244.58,,212.9286,,214.2143,,217.125,,193.9333,,240.85,,233.7619,,176.9184,,203.9167,,188
81,911415,,93.8125,,96.7857,,120.1458,,151.1333,,160.9792,,167.8571,,170.6667,,190.6,,158.7656,,184.1875,,158.9444,,136.7755,,161.2381,,123.449,,167.2778,,169.2066,,186.5909,,224.4167,,240.74,,208.2619,,209.5357,,211.7708,,192.5667,,235.35,,230.6429,,173.3878,,198.7083,,186.7857
82,921413,,91.5,,92.1429,,118.75,,147.6,,157.0625,,162.5179,,166.1389,,189.4,,153.2969,,179.6875,,156.8333,,133.4082,,157.2024,,121.4082,,164.5694,,165.0496,,184.6705,,219.7917,,234.84,,204.0952,,206.3214,,208.1875,,189.7333,,228.4,,223.5238,,170.4898,,195.3194,,184.4286
83,931413,,95.0417,,96.3214,,122.5625,,153.2667,,160.3542,,170.25,,173.25,,189.1333,,160.4688,,184.1375,,162.2778,,137.3061,,161.2976,,123.9592,,169.1806,,170.562,,187.9886,,226.4583,,241.22,,210.9048,,212.375,,212.625,,193.8667,,238.05,,230.381,,175.7551,,201.6389,,188.8571
84,941414,,93.2917,,96.0357,,122.625,,153.9333,,160.2083,,167.3214,,171.3611,,190.6,,159.8438,,181.7625,,163.9444,,136.7347,,161.0476,,123.7959,,167.8889,,171.719,,187.3409,,224,,239.48,,212.9286,,210.8929,,214.4792,,191.7333,,235.9,,231.6429,,173.6327,,200.8056,,187.9286
85,951412,,94.2083,,94.5,,121.4375,,151.6,,158.25,,168.0893,,169.8611,,189.0667,,158.5625,,181.5,,159.3333,,135.9796,,159.8333,,124.5714,,165.625,,169.6446,,185.375,,226.1667,,238.66,,207.619,,209.5714,,209.6667,,191.7333,,232.75,,229.0714,,173.898,,198.7083,,184.7143
86,961412,,93.2708,,97.8929,,120.1875,,151,,158.8958,,168.25,,168.4167,,191.8667,,158.2188,,182.1,,159.3333,,135.0204,,159.3571,,123.7347,,165.4444,,169.6116,,187.1818,,221.5417,,241.3,,209.5476,,209.2679,,212.4792,,188.6667,,235.1,,227.3095,,173.8571,,199.2778,,186.8571
87,971413,,95.125,,95.75,,120.2083,,151.6,,159.75,,168.5,,169.6111,,192.0667,,158.3125,,182.275,,159.9444,,134.7551,,160.7143,,123.9388,,166.4306,,168.6612,,185.6705,,224.25,,240.74,,209.0238,,211,,212.7292,,192.4,,232.4,,228.9048,,174.4898,,200.3056,,186.4286
88,981411,,93.6667,,94.4286,,120.6042,,147.1667,,155.2708,,166.9107,,167.6944,,190.6667,,156.9063,,182.9375,,157,,135.7143,,159.4524,,123.6327,,165.7083,,167.8182,,184.7386,,221.8333,,237.92,,208.619,,207.8393,,208.9167,,190.2,,234.15,,227.5,,171,,197.1389,,186.25
89,991411,,95,,97.6786,,120,,150.3667,,158.9792,,168.0357,,169.6389,,189.8,,158.2813,,183.525,,157.7778,,135.2041,,160.5119,,122.3469,,166.0833,,171.2975,,185.5,,222.5833,,240,,208.7381,,211.6429,,211.9792,,194.2,,234.55,,229.3571,,174.0612,,197.0417,,186.4286
90,1001411,,97.25,,98.6071,,122.8958,,155.2333,,161.5,,173.625,,175.5278,,194.6,,163.7031,,187.2125,,166,,138.3265,,163.4762,,127.2653,,171.2778,,174.7769,,190.5455,,230.4167,,245.76,,214.9762,,215,,219.8125,,197.0333,,238.95,,234.881,,180.551,,204.8333,,192.4286
91,1011412,,95.75,,93.9286,,121.3542,,155.1,,162.625,,170.5714,,172.4444,,198.8667,,159.7031,,184.5375,,164.1111,,137.2857,,161.4286,,124.9184,,169.4306,,172.2149,,188.3182,,227.875,,243.7,,213.5,,212.375,,215.6458,,193.0333,,235.05,,231.9286,,178.9592,,202.9306,,187.7857
92,1021411,,93.3333,,95.8214,,119.7708,,153.5,,161.3125,,167.1071,,171.1111,,191.6,,159.7031,,182.7875,,157.8889,,135.898,,161.1667,,125.3878,,167.2639,,170.1405,,186.0568,,223.5417,,237.12,,208.8333,,210.7321,,213.8958,,191.6667,,234.75,,231.6667,,174.898,,200.1389,,187.2143
93,1031410,,94.4167,,96.7857,,122.0833,,152,,162.9583,,168.9464,,170.5556,,188.4,,159.8594,,184,,163.1111,,138.6122,,161.3929,,126.6531,,168.9444,,170.3058,,186.4659,,225.7917,,241.48,,210.1667,,211.8393,,215.9583,,192.7333,,237.2,,230.3095,,175.9592,,202.4028,,188.2143
94,1041411,,93.6458,,95.3214,,120.7292,,152.7,,161.6667,,169.6429,,169.9722,,192.3333,,161.1094,,183.2875,,163.6111,,137.0204,,160.9881,,124.6735,,168.1528,,171.6694,,186.7159,,224.2083,,241.44,,211.3095,,213.1964,,213.5625,,192.6,,234.55,,229.0238,,174.5714,,200.8194,,186.5357
95,1051409,,92.9792,,96.6429,,121.4583,,154.4,,159.7292,,167.4821,,171.1389,,191.8,,158.875,,184.225,,161.2222,,138.5918,,161.2857,,125.7143,,167.6389,,169.8926,,187.9545,,223.4583,,241.58,,209.881,,212.0357,,217.1875,,194.5333,,236.45,,229.7143,,175.3878,,200.75,,185.75
96,1061409,,92.9583,,96.3571,,119.375,,150.7333,,157.3958,,168,,166,,185.7333,,156.9844,,181.0125,,160.2778,,134.9592,,158.2381,,121.0612,,165.2778,,166.7769,,183.7159,,222.7083,,237.26,,205.4048,,207.5536,,208.2083,,189.4667,,230.9,,225.7143,,171.3061,,197.6111,,184
97,1107304,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095
98,1117298,,97.6042,,98.0714,,133.375,,167.3667,,175.0417,,177.8571,,187.2222,,211.2667,,186.0469,,211.7375,,177.8889,,159.6122,,187.1667,,150.6939,,199.75,,194.8099,,216.3977,,248.1667,,280.62,,242.1667,,223.1964,,235.8333,,239.4667,,281.8,,285.6429,,197.3878,,221.7222,,212.6786
99,1127299,,95.6875,,97.4286,,132.2917,,164.4333,,172.625,,176.125,,187.5833,,211.1333,,189.1406,,213.225,,176.8889,,160.7959,,188.3333,,149.2449,,199.7917,,194.6859,,216.8636,,249.4167,,280.82,,241.3095,,222.7143,,236.2292,,237.7,,277.2,,284.7143,,196.0816,,218.4028,,207
100,1137298,,99.5417,,100.8571,,134.9792,,166.9333,,176.7708,,178.6429,,188.8056,,210.8667,,193.7656,,218.1875,,183.6667,,164.4286,,192.631,,155.0612,,204.9444,,197.6777,,221.1818,,254.5833,,286.2,,243.6905,,225.9464,,240.2292,,241.3333,,280.05,,288.1667,,199.3061,,224.6528,,212.3214
101,1147297,,96.5625,,97.8571,,129.8542,,161.6333,,172.375,,174.6607,,184.6111,,208.2,,190.4063,,213.3,,176.8889,,162.1837,,190.5595,,151.7755,,201.0417,,196.5207,,217.75,,248.0417,,281.28,,237.5476,,221.1071,,233.9167,,236.9667,,275.65,,283.1905,,196.2857,,220.1111,,207.5714
102,1157298,,99.875,,100.6429,,133.1667,,168.4667,,175.1875,,179.1071,,189.75,,212.5333,,194.8125,,219,,183.0556,,165.8367,,195.2024,,155.2245,,205.5556,,198.8099,,222.7955,,253.1667,,288.82,,244.1905,,224.7679,,239.2083,,241.0333,,280.65,,290.8571,,202.1225,,224.3333,,212.7857
103,1167296,,98.2083,,98.9643,,133.6875,,165.6,,174.5417,,178.1964,,188.6944,,210.6667,,193.375,,217.425,,179.7222,,165.1429,,193.9881,,154.7755,,206.6667,,198.7438,,223.3864,,252.9583,,289.22,,243.9048,,224.4107,,240.9375,,240.3667,,282.5,,290.9762,,199.6735,,225.4583,,211.6429
104,1177296,,97.625,,99.4286,,132.0625,,164.6,,172.625,,173.9643,,188.5,,206.7333,,192.75,,216.2375,,177.2778,,162.1837,,191.0952,,152.7347,,202.8194,,195.8182,,219.6932,,246.25,,286.86,,237.6429,,221.0179,,234.0833,,239.1,,273.55,,283.9762,,196.449,,221.2361,,210.75
105,1187296,,99.875,,99.25,,132.6875,,166.7,,171.8958,,179.375,,190.1944,,205.9333,,193.125,,216.8875,,178.4444,,165.7143,,191.0476,,152,,205.375,,197.5041,,220.7273,,247.8333,,288.72,,241.1905,,224.6071,,238.8125,,239.3667,,275.85,,284.3571,,200.3061,,224.5,,209.6071
106,1197296,,99.0833,,98.1071,,132.5,,165.9,,172.625,,175.2679,,191.1111,,207.1333,,192.0156,,216.3625,,176.6111,,164,,192.3333,,151.7959,,205.4167,,197.0744,,220.1705,,246.3333,,287.36,,238.4524,,221.75,,238.625,,242.0333,,274.9,,284.8333,,198.7959,,224.6667,,212.8571
107,1207295,,98.625,,100.9286,,133.8333,,168.5,,174.0417,,181.7143,,191.9722,,215.5333,,197.8906,,219.675,,179.9444,,165.1837,,194.0833,,155.9796,,207.3472,,201.7603,,222.4091,,248.0417,,291.22,,241.1667,,223.3929,,240.5625,,242.1333,,281.95,,290,,202.3061,,227.1389,,219.5357
108,1217295,,97.3333,,98.6429,,131,,163.8667,,169.9167,,176.1786,,189.0278,,208.1333,,191.125,,215.6375,,178.8333,,162.551,,192.8333,,153.2449,,205.5972,,198.0661,,219.1818,,245.1667,,287.82,,237.881,,221.9107,,237.1875,,237.5,,273.95,,284.1429,,199.6327,,223.1111,,209.0357
109,1227296,,97.6875,,97.6429,,128.375,,164.3,,172,,175.2143,,186.3611,,204.8,,189.25,,214.5,,175.6667,,165.449,,189.6786,,152.5102,,204.2917,,195.8264,,218.8636,,244.75,,285,,235.2619,,219.0357,,236.0833,,236.8333,,270.4,,283.5714,,197.6122,,223.1944,,209.9286
110,1237294,,96.5833,,100.1786,,129.4167,,164.2,,175.2292,,176.2143,,189.0556,,207.0667,,193.625,,216.6,,178.3889,,164.551,,192.5357,,153.8571,,205.2361,,198.5785,,221.6364,,246.3333,,287.7,,236.9524,,218.9107,,236.6042,,239.8333,,273.4,,282.881,,200.7347,,224.2639,,214
111,1247295,,97.0625,,99.2143,,129.7708,,164.4333,,174,,176.4643,,187.3611,,212.2,,190.9844,,217.3,,176.2778,,164.2857,,191.25,,153.5918,,206.3056,,198.3554,,220.5341,,248.5833,,289.56,,238.5714,,219.7321,,239.0625,,241.3667,,273.45,,286.5952,,199.6122,,223.7639,,213.9643
112,1257295,,96.375,,98.0357,,131.1667,,163.1,,172.5833,,176.5179,,187.5278,,208.8667,,190.3125,,217.2,,174.6111,,164.2449,,193.0952,,152.5306,,207.5,,199.1322,,220.4205,,246.0833,,288.16,,236.9524,,221.0714,,239.6042,,237.9333,,271.85,,283.5952,,199.8163,,222.375,,211.5
