Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
81,899665,,37.15,,41.9667,,39.6286,,32.6111,,35.1563,,17.0333,,23.6071,,25.5625,,25.3056,,26.0185,,25.6071,,25.8438,,24,,22.2857,,20.6667,,23.85,,23.16,,19.9167,,21.881,,18.5952,,21.65,,18.8,,25.4048,,23.6327,,24.8333,,24.4,,23.1333,,23.44
82,909664,,38.1,,41.7667,,39.7714,,33.7778,,35.8125,,16.5333,,23.6964,,25.6375,,24.7778,,25.6667,,24.5357,,25.5938,,26.0741,,23.0286,,21.0333,,25.3,,22.36,,19.0417,,21.5476,,19.6667,,23.2,,20.1,,24.7381,,23.0408,,23.7333,,25.25,,23.6667,,22.72
83,919664,,37.75,,43.3,,41.1429,,34.0556,,36.4375,,17.0667,,22.9821,,24.55,,25.6944,,24.7407,,25.0714,,25.0625,,25.6296,,23.0857,,20.8,,26,,21.72,,19.625,,21.3095,,20.2857,,22.55,,21.6,,25.1905,,23.551,,24.3,,23.15,,23.9333,,21.68
84,929664,,38.2,,44.2667,,40.5429,,33.9444,,36.0625,,16.9,,23.1607,,25.0375,,25.6806,,26.4074,,26,,24.8438,,24.8519,,24.4571,,19.7,,23.85,,23.04,,20.0625,,21.7619,,19.4048,,22.95,,20.4,,24.9524,,23.8163,,24.2667,,22.3,,22.8,,21.04
85,939663,,37.2,,43.9333,,40.2571,,32.7222,,35.625,,16.0667,,23.6964,,24.7,,25.125,,25.1852,,25.2143,,26,,25.1111,,23.4857,,19.6333,,24.8,,21.36,,19.5833,,21.8571,,19.2381,,21.65,,18.4,,24.4762,,24,,25.4667,,22.2,,22.2667,,21.08
86,949663,,36.75,,41.7667,,38.7429,,32.6667,,36.9375,,15.4667,,23.7321,,24.75,,25.4306,,26,,26.0357,,25.7188,,26.2593,,23.6286,,20.1333,,23.3,,23.76,,19.7292,,21.5714,,19.2381,,24,,21.3,,25.0238,,23.2653,,23.8333,,23.45,,22.5,,20
87,959663,,38.8,,42.7667,,41.1429,,33.2222,,36.4375,,17.5,,23.1429,,24.8875,,25.0139,,24.3889,,23.9643,,24.25,,25.4444,,22.5143,,20.8,,24.3,,21.8,,19.7292,,22.2143,,19.0476,,23,,19.9,,25.381,,23.898,,24.3667,,23.6,,22.7333,,20.88
88,969662,,37.9,,40.7,,40.0571,,33.9444,,37.0313,,17.2,,22.5357,,24.7875,,25.75,,24.9444,,24.8571,,25.125,,24.8148,,22.9143,,19.7,,22.55,,22.8,,19.4375,,22.619,,19.881,,23.8,,22,,25.3333,,23.1837,,24.2333,,23.95,,23.2,,22.04
89,979663,,37.6,,43.7,,40.5429,,34.8889,,35.9375,,16.5333,,22.625,,24.7375,,25.0139,,24.7593,,24.3214,,25.3125,,25.5185,,23.5429,,20.4,,24.2,,23,,20.25,,21.2381,,19.619,,21.45,,20.7,,25.5476,,23.2857,,24.5667,,24.25,,23.6,,22.24
90,989662,,37,,41.4667,,40.6286,,33.8333,,35.4375,,17.2667,,23.7857,,25.65,,25.4444,,25.6852,,26.2857,,26.1563,,25,,23.9143,,20.9333,,24,,23.64,,20.1875,,21.7619,,18.8571,,22.65,,21,,25.2857,,24.8571,,24.8,,24.6,,23.6333,,22.56
91,999661,,38.2,,43.3,,40.4,,35.5556,,36.2813,,17.6333,,22.625,,25.425,,25.25,,25.4815,,25.7143,,25.25,,25.7037,,23,,21.1,,26.35,,22.88,,19.8958,,21.3095,,19.7857,,23.2,,21.3,,25.5,,23.3265,,25.4667,,22.3,,22.9667,,22.32
92,1009661,,37.5,,42.5667,,41.4857,,33.7222,,37.1563,,16.7333,,23.1429,,25.1875,,25.625,,25.963,,26.6071,,25.6875,,26.5926,,22.8857,,21.6,,23.8,,21.72,,19.1458,,22.7619,,19.9762,,21.9,,21.1,,24.9286,,24.2041,,24,,22.2,,23.1333,,21.72
93,1019661,,37.7,,42.1,,41.3429,,33.5556,,35.8125,,16.1667,,24.5357,,25.2875,,24.9861,,25.2963,,25.4286,,24.625,,24.6296,,22.8857,,20.8333,,25,,23.4,,19.7292,,22.619,,18.6667,,22.15,,21.9,,24.9048,,23.551,,23.8333,,23.4,,22.1667,,22.92
94,1046581,,38.8,,42.4667,,50.6857,,36.9444,,36.125,,17.4667,,23.4107,,24.55,,25.375,,25.3148,,24.25,,24.75,,26.4815,,22.6571,,19.5667,,24.75,,22.96,,19.1042,,21.4048,,18.2381,,21.9,,20.2,,24.881,,23.3878,,24.1333,,23.85,,22.8333,,22.36
95,1056566,,52.45,,50.4333,,59.0286,,46.8333,,41.3125,,18.1333,,23.3929,,25.6,,25.5694,,24.8519,,25.1071,,24.125,,24.1111,,22.8286,,21.7,,24.65,,23.68,,19.6667,,22.119,,19.6429,,21.6,,19.3,,25.0952,,23.8367,,24.9333,,22.85,,23,,21.12
96,1066566,,57.9,,52.5,,59.3429,,50.5556,,43.25,,19.5,,23.8571,,25.8875,,25.4444,,25.3704,,24.6786,,25.4688,,24,,23.1429,,19.8,,23.5,,23.16,,18.8125,,20.9762,,18.7619,,22.55,,20.5,,24.5476,,24.5306,,25.6667,,24.25,,22.5,,22.48
97,1076565,,57.05,,53.8667,,57.5143,,50.5556,,44.2813,,19.1,,23.875,,25.2,,25.4444,,25.3333,,25.7857,,25.625,,25.8148,,22.9143,,20.8667,,23.7,,22.2,,18.8958,,20.5,,18.6905,,22.9,,20.9,,24.5714,,24.3061,,24.3667,,24,,23.6,,22.84
98,1086566,,58.45,,53.7,,57.2571,,52.1111,,42.8125,,18.5333,,22.9464,,25.5,,26.3056,,25.4074,,25.5,,26.0313,,25.5556,,23.1143,,21.6,,24.65,,22,,18.9167,,20.8571,,19.0476,,22.85,,19.9,,24.8333,,23.9388,,24.7667,,24.8,,23.2,,22.56
99,1096565,,57.8,,51.2667,,56.5714,,50.4444,,42.6875,,19,,23.8036,,25.175,,25.3194,,25.7593,,24.6786,,26.8438,,26.2593,,23.6,,21.7333,,23.65,,23.44,,18.875,,21.3095,,19.4762,,23.1,,22.1,,24.5714,,23.7755,,24.7,,24.85,,22.6333,,23.6
100,1106564,,58.15,,53.8333,,57.2571,,50.7222,,42.75,,18.3667,,23.0536,,25.325,,25.2917,,25.2778,,24.8214,,25.4688,,26,,23.4,,20.6333,,23.9,,22.88,,19.125,,21.6905,,18.5476,,23.9,,19.4,,25.1905,,23.4082,,23.6667,,24.25,,23.0333,,21.4
101,1116564,,57.4,,52.4,,56.5143,,52,,43.5938,,19,,23.5179,,26.75,,25.9028,,25.4259,,25.6071,,26.2813,,26.4815,,23.3429,,20.3,,24.4,,22.56,,18.9167,,20.5952,,19.6905,,20.8,,22.3,,23.5714,,23.5918,,24.4333,,24.15,,21.6,,22.32
102,1126564,,58.55,,50.7333,,55.4857,,50.4444,,42.9063,,18.6,,23.2321,,25.5,,24.4861,,25.4815,,25.3929,,25.5938,,25.1481,,23.1143,,20.5,,25.05,,24.12,,19.7292,,22.2857,,18.9524,,22.15,,22.1,,25.2619,,24,,25.0333,,23.3,,22.0667,,21.76
103,1136564,,57.4,,53.2,,55.5714,,52.2222,,43.5625,,18.1333,,23.9821,,25.725,,25.9167,,24.5741,,25.0357,,25.5313,,26.1111,,24.3429,,20.2667,,25.25,,22.64,,18.8125,,21.6667,,19.4762,,22.7,,20.8,,25.3571,,23.8163,,24.3,,24.45,,24.0667,,21.44
104,1146563,,58.25,,52.8333,,56.7714,,48.7778,,45,,18.9333,,23.7679,,25.8375,,25.9028,,25.6296,,25.1786,,27.5938,,25.963,,23.7143,,19.7667,,25.25,,21.64,,19.6458,,21.8333,,18.9048,,22.75,,22,,25.3571,,24.8367,,25.8667,,22.8,,23.5,,21.96
105,1156565,,58.4,,54,,55.9429,,50.6111,,44.7813,,18.9667,,22.8571,,25.1125,,25.6806,,25.4259,,25.5357,,25.1875,,27.1852,,23.1714,,20.7333,,25.2,,22.76,,20.2917,,21.9762,,19.0238,,22.9,,22.4,,25.3571,,24.102,,24.3333,,23.65,,23.3,,21.92
106,1166563,,58.55,,52.8667,,55.6571,,50.7778,,43.4688,,18.9333,,24.0357,,25.3875,,26.4167,,25.4815,,25.4643,,26.5313,,28.2222,,23.7429,,21.6333,,25.1,,22.24,,19.125,,21.8095,,19.119,,21.1,,20.3,,25.9048,,23.6122,,25.1333,,24,,24.0333,,22.52
107,1176562,,58.25,,52.6333,,56.2571,,49.7222,,44.5625,,18.8,,23.8393,,25.5,,25.9306,,25.4259,,25.6786,,26.5313,,25.6667,,23.1429,,20.2667,,24.8,,22.16,,20.0625,,21.7143,,19.8095,,22.6,,20.7,,25.2857,,23.8571,,24.7667,,24.1,,23.5333,,20.88
108,1186562,,57.1,,54.6333,,55.7714,,49.9444,,45.75,,19.3333,,23.9464,,25.6625,,25.75,,25.4259,,25.9286,,26.2188,,26.3704,,23.8571,,21.3,,25.35,,23,,19.7708,,22.2857,,19.6667,,22.45,,21.1,,26.119,,24.6327,,24.2333,,23.1,,23.0333,,21.48
109,1196562,,58.45,,53.1333,,54.8,,49.8333,,45,,20.1333,,24.1429,,25.5,,26.4722,,25.4815,,25.6071,,25.9375,,26.1111,,23.5143,,20.9667,,25.9,,23.72,,19.75,,21.6667,,19.8333,,23.65,,22,,25.2381,,24.2449,,24.7333,,24.6,,23.0333,,21.64
110,1206562,,57.35,,53.2667,,53.6286,,50.7222,,44.7813,,20.0667,,23.5,,25.25,,25.375,,25.2963,,24.6786,,25.9688,,26.1852,,22.8286,,20.6,,25.45,,21.92,,18.8542,,22.2143,,19.9524,,24.2,,21.2,,24.619,,23.8571,,24.5,,24,,22.4333,,22.64
111,1216561,,57.25,,52.1333,,53.3714,,48.8333,,43.0313,,19.1,,23.625,,25.25,,24.6389,,25.7593,,24.4286,,25.625,,24.3704,,23.8,,20.9667,,25.5,,20.84,,19.625,,20.8333,,19,,22.25,,18.8,,24.7619,,23.4286,,24.2333,,24.4,,23,,22.88
