Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
77,871416,,215.1563,,140,,126.75,,174.64,,142.1667,,152.9722,,142.4286,,185.7656,,142.102,,151.5476,,138.7361,,104.404,,171.2813,,126,,178.5679,,180.6555,,164.1667,,174.4127,,190.0816,,166.3111,,147.1905,,171.25,,185.6,,168.8286,,168.3,,165.8163,,223.3265,,219
78,881415,,215.9063,,140.6875,,126.75,,173.43,,139.8095,,150.3056,,144.3333,,185.5469,,143.0816,,150.9762,,139.0694,,104.596,,170.6094,,127.5156,,175.642,,182.6222,,160.2857,,174.7619,,189.0408,,164.4222,,146.9048,,171.3056,,184.7,,167.3428,,166.3333,,165.6327,,220.8163,,219.7143
79,891414,,214.3958,,139.9583,,124,,173.66,,141.9286,,149.9444,,141.1905,,182.3125,,142.9184,,151.5,,137.375,,103.8081,,167.1406,,125.6406,,175.4444,,179.6667,,160.8333,,173.9048,,185.3469,,163.7778,,147.0952,,168.9444,,185.3,,165.8857,,166.4667,,163.1837,,219.8775,,217.7143
80,901414,,216.5833,,140.1875,,126.375,,175.05,,141.619,,152.5556,,142.3571,,184.0781,,142.2041,,150.9762,,137.5694,,104.8182,,169.1875,,127.1563,,178.1852,,180.3778,,162.4524,,175.4603,,190.6939,,165.8667,,146.7857,,168.9722,,183.9667,,168.0286,,166.7,,164.5714,,221.9592,,217.4286
81,911415,,213.9688,,137.5417,,124,,171.9,,140.3571,,148.6111,,142.7857,,182.0469,,140.0204,,148.3571,,137,,102.8586,,169.5313,,125.7969,,176,,178.7778,,159.3095,,172.4127,,184.5714,,163.4444,,146.5238,,168.0556,,182.1333,,165.3428,,163.8667,,161.9796,,219.1429,,216.0714
82,921413,,208.0625,,133.2083,,121.725,,166.69,,134.2619,,144.8889,,138.6667,,176.9844,,137.3265,,147.5,,133.2917,,101.9293,,165.2969,,121.25,,170.9136,,174.8445,,156.0238,,167.5238,,179.8775,,158.6889,,142.2143,,162.5556,,178.2667,,163.3428,,159.3333,,157.2449,,211.2245,,208.619
83,931413,,216.1458,,139.4375,,125.75,,173.83,,139.9286,,148.5833,,142.1905,,183.0156,,140.9184,,149.7619,,137.8611,,103.596,,170.0781,,125.8594,,175.642,,179.7444,,161.7857,,173.9682,,188.5102,,165.7333,,146.6429,,169.0833,,185,,166.0571,,164.5667,,162.7551,,220.3265,,217.3095
84,941414,,213.8438,,137.0625,,124.075,,173.56,,138.4762,,149.0278,,141.7857,,183.5938,,142.3673,,150.619,,138.3889,,103.596,,169.4375,,125.4531,,175.4074,,179.1444,,159.7857,,172.6349,,186.7143,,163.1333,,146.5714,,168.5278,,182.6,,167.7429,,167.1333,,162.3878,,220.5306,,216.6905
85,951412,,211.4271,,136.4375,,122.55,,171.87,,138.5238,,147.3611,,139.6429,,180.9531,,139.2653,,148.8571,,137.4583,,103.7172,,167.5156,,124.1563,,174,,178.8222,,159.6905,,170.619,,185.2857,,162.1555,,145.6905,,169.4167,,182.7,,162.4571,,162.8,,161.9184,,217.2041,,212.4524
86,961412,,213.8229,,136.875,,123.75,,170.93,,138.381,,147.5556,,140,,181.375,,139.4286,,149.9286,,137.5139,,103.6869,,167.5781,,123.4688,,173.8272,,178.9,,161.0714,,171.254,,185.9184,,162.8667,,145.4048,,167,,182.0667,,165.5429,,163.9,,160.4082,,219.6122,,213.9048
87,971413,,213.875,,135.6667,,123.775,,170.48,,138.1667,,147.1667,,139.9524,,182.7188,,142.0408,,149.8333,,137.4861,,103.202,,167.9688,,123.9219,,174,,178.7111,,159.6429,,171.5238,,185.9796,,163.5778,,147,,168.4167,,182.7667,,165.4857,,163.5,,161.5102,,218.2449,,214.3571
88,981411,,211.6458,,135.2292,,124.1,,169.16,,136.4286,,145.2778,,139.7143,,180.4688,,141.102,,149.0714,,134.8333,,103.1313,,166.0313,,124.2188,,172.642,,177.5111,,159.4524,,171.381,,186.102,,164.8445,,144.2143,,166.2222,,182.1333,,161.7429,,162.5333,,158.551,,215.3673,,213.1905
89,991411,,213.0625,,136.0833,,123.625,,170.52,,139.881,,146.9444,,140.6905,,180.7344,,141,,150.8095,,137.6389,,103.5859,,168.7969,,124.4844,,172.5679,,177.5222,,159.8571,,171.9206,,186.0204,,164.0222,,146.2143,,167.8333,,180.8333,,164.8857,,163.3,,160.9388,,217.7755,,215.0238
90,1001411,,219.1146,,140.7708,,125.6,,178.26,,143.0476,,152.5833,,143.3095,,187.1094,,142.7959,,152.2619,,138.8611,,104.7677,,171.75,,128.2969,,178.0123,,182.8,,165.7381,,177.1905,,190.7347,,166.2444,,151.5952,,174.2778,,186.2667,,172.4286,,170.4333,,167.9592,,226.4286,,220.5
91,1011412,,216.6458,,138.6667,,124.7,,174.24,,141.2857,,151.25,,145.5952,,182.5,,140.3469,,151.8333,,138.1528,,104.404,,171.2344,,127.3125,,175.8395,,181.5444,,161.5,,174.0794,,189.3878,,165.2444,,148.2143,,171.5,,185.5667,,169.5429,,168.4,,165.2245,,224.4694,,218.7143
92,1021411,,213.3333,,138.1667,,124.15,,171.4,,136.4762,,148.4722,,139,,181.4219,,139.102,,149.7381,,136.4722,,102.3535,,168.5938,,123.5625,,174.5926,,178.5,,158.0476,,172.3175,,187.5102,,163.2444,,145.9286,,167.25,,182.3,,165.0286,,160.8333,,161.7551,,220.8571,,215.5714
93,1031410,,216.6354,,139.0833,,123.75,,172.18,,139.7619,,148.8889,,141.9762,,181.125,,140.6122,,150.8095,,136.75,,103.7374,,168.8438,,125.4688,,175.5926,,179.8222,,159.3333,,174.7619,,188.9184,,164.9778,,146.1905,,169,,185.2333,,168.6572,,165.3333,,162.3469,,220.3061,,216.619
94,1041411,,215.75,,138,,124.55,,173.6,,138.8571,,152.9444,,141.8333,,181.375,,140.3469,,150.5476,,137.7639,,104.1717,,170.0313,,127.7344,,175.7531,,180.2556,,160.5714,,172.381,,186.6531,,163.6889,,148.0714,,167.3611,,182.3667,,168.5143,,164.6333,,161.1837,,223.2857,,218.7619
95,1051409,,215.9375,,136.125,,125.775,,172.27,,139.0476,,150.75,,142.5238,,182.2969,,140.6939,,147.9762,,137.1528,,103.9394,,168.7031,,126.3594,,174.5432,,179.5333,,160.9524,,172.4762,,188.6939,,163.9556,,148.5714,,168.8611,,183.8,,167.6,,164.1,,163.9388,,222.1429,,217.381
96,1061409,,210.4063,,134.2083,,121.95,,168.48,,135.8095,,147.1667,,136.7857,,177.8125,,139.102,,147.2143,,135.9861,,102.9697,,166.2031,,122.3906,,172.5679,,175.9778,,157.4524,,170.7778,,184.3673,,161.5778,,144.2857,,166.6389,,179,,162.2571,,160.8333,,161.6531,,214.0612,,209.9286
97,1107304,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095,,4095
98,1117298,,245.0208,,157.6458,,145.475,,193.03,,159.9762,,166.0556,,162.5238,,209.3438,,170.6122,,173.3571,,166.375,,115.0303,,186.9063,,141.1719,,193.5309,,197.9111,,173.381,,190.5079,,200.7755,,177.4222,,161.0952,,190.8056,,196.9,,183.1429,,181.3333,,192.2041,,248.2449,,245.2381
99,1127299,,243.3646,,157.3125,,146.7,,191.78,,158.9524,,164.7222,,164.0952,,206.1406,,170.7347,,174.0952,,167.2639,,116.5859,,185.7344,,140.5469,,194.963,,196.9667,,171.4524,,188.5079,,199.0816,,175.8889,,159,,191.2222,,196.1667,,180.7714,,181.3333,,192.0612,,245.9388,,243.2143
100,1137298,,247.6563,,163.0625,,149.6,,196.47,,164.4524,,168.1944,,168.6905,,208.6094,,176.5102,,180.1667,,172.0278,,117.5253,,191.9063,,143.3594,,197.358,,200.9889,,175.2143,,192.4603,,204.2449,,180.4,,162.0952,,191.4167,,200.8667,,187.4286,,185.5333,,193.9592,,252.5102,,246.9286
101,1147297,,244.6875,,157.7917,,147.8,,193.81,,162.5476,,163.5278,,167.9524,,206.5781,,173.8571,,175.7619,,167.9583,,115.3838,,187.125,,139.2813,,194.1975,,197.7667,,171.5952,,189.4444,,197.5918,,175.6444,,157.5714,,190.1944,,198.9333,,183.6,,178.5,,190.551,,247.9388,,242.7619
102,1157298,,252.75,,164.7708,,152.6,,198.46,,167.8095,,167.25,,168.7381,,207.2969,,177.551,,178.9048,,170.9861,,117.3131,,192.9063,,142.9219,,197.4568,,203.5111,,177.0238,,193.7778,,204.7551,,183.3333,,162.2381,,195.25,,203.3,,187.6572,,186.4,,195.9184,,255.8163,,246.7619
103,1167296,,250.0833,,165.8125,,152.05,,198.68,,165.7143,,167.8333,,169.6905,,208.5,,176.6735,,179.7381,,172.1944,,116.3737,,190.25,,142.875,,197.7901,,202.6778,,177.0714,,192.8571,,206.6531,,180.6889,,163.0952,,193.1389,,207.4333,,187.5429,,186.8,,197.2449,,255.7551,,247.2619
104,1177296,,246.8021,,160.4792,,146.65,,194.44,,163.6905,,164.7778,,167.0476,,204.7813,,175.1225,,176.7619,,168.9861,,115.7778,,188.9375,,140.3438,,195.0123,,200.4889,,170.8333,,190.6032,,201.3265,,176.8222,,158.5476,,192.1111,,201.7667,,185.1143,,182.6667,,192.7143,,249.6939,,244.881
105,1187296,,247.9688,,160.8125,,151.475,,196.16,,164.881,,168.8611,,167.3333,,204.8438,,175.3061,,181.5952,,170.5417,,116.8182,,188.9844,,140.6719,,195.3333,,202.6222,,172.2381,,191.9841,,202.7551,,178.5778,,161.2143,,194.25,,205.3667,,184.9429,,185.2,,195.3469,,252.4694,,248.119
106,1197296,,247.8646,,161.6667,,147.35,,196.16,,164.6905,,165.7778,,168.7381,,205.5313,,177.0612,,178.119,,171.5556,,115.1414,,187.1563,,140.3438,,195.8519,,201.4,,172.9286,,192.4762,,202.4694,,179.8,,159.8095,,194.3889,,203.2667,,185.9714,,180.3667,,196.551,,252.3469,,246.4048
107,1207295,,253.4688,,166.8958,,151.675,,200.9,,164.119,,169.4167,,170.5476,,209.5938,,177.9388,,180.6667,,172.3194,,117.3131,,192.2656,,143.3125,,198.0247,,205.5222,,176.2143,,193.381,,209.6122,,182.8445,,161.0952,,197.1111,,206.9667,,190.9143,,188.3667,,200.5102,,257.8367,,250.7143
108,1217295,,248.2292,,161.4375,,149.75,,196.06,,165.8333,,165.1944,,168.3571,,206.3594,,174.7959,,179.4524,,170.3194,,115.7475,,188.4375,,142.4375,,195.8889,,202.5111,,173.1667,,191.619,,203.0612,,176.3556,,160.4762,,192.9444,,201.6,,185.7429,,182.4333,,195.8163,,253,,245.4286
109,1227296,,246.1875,,159.4583,,148.1,,195.1,,164.381,,168.3333,,166.7857,,203.9688,,176.1225,,177,,168.9861,,115.6768,,186.8594,,139.7344,,195.5309,,201.0556,,171.7143,,189.3968,,201.6122,,177.1555,,159.0238,,191.9167,,203.7667,,183.7429,,181.7667,,194.4898,,250.898,,246.6429
110,1237294,,248.7292,,161.1667,,150.85,,196.37,,164.9762,,167.0278,,167.8333,,205.0781,,177.5102,,180.5476,,171.0417,,116.0707,,187.4688,,142.7344,,195.037,,202.1111,,173.9524,,191.8095,,203.9388,,178.1778,,158.5238,,191.5556,,205.7,,186.0286,,183.9,,196.8163,,250.1837,,245.2857
111,1247295,,248.0104,,160.9792,,153.975,,198.87,,165.4048,,165.0556,,168.7857,,205.3906,,176.2449,,180.0952,,170.6528,,115.7677,,188.7656,,140.8906,,194.6173,,202.2333,,174.8095,,190.3333,,203.1429,,177.4444,,160.4524,,195.4444,,204.2333,,185.2857,,179.8667,,195.0204,,251.1225,,247.8333
112,1257295,,248.9167,,160.5417,,151.55,,196.24,,163.4524,,165.1667,,169.4524,,203.9063,,176.5918,,180.1429,,171.0556,,116,,190.25,,143.8594,,196.679,,200.7444,,172.8571,,188.5238,,201.9592,,177.9556,,159.4048,,193.4167,,203.6,,186.8,,182.0667,,194.0612,,253.898,,247.5476
