Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
71,829701,,10.4667,,17.5417,,15.3667,,15.7143,,17.8286,,21.2,,20.1111,,18.1786,,16.9722,,18.5156,,16.4286,,17.1667,,19.625,,17.5,,13,,13.3958,,7.6857,,11.1358,,12.7143,,11.2708,,16.8281,,17.7222,,13.6389,,11.8571,,9.6667,,12.0781,,11.625,,12.6964
72,839701,,10.3167,,17,,16.3667,,16.2857,,18.5714,,21.0333,,20.463,,18.4821,,16.9583,,17.6875,,16.9524,,16.4583,,18.875,,17.65,,13.0208,,13.7083,,8.4857,,11.0494,,12.3143,,12.875,,16.7656,,17.2037,,13.3333,,12.0952,,9.8254,,11.8438,,12.5694,,12.1607
73,849701,,10.3833,,16.9792,,16.4667,,15.7857,,19.3143,,21.3667,,20.037,,17.6071,,16.0833,,17.8594,,16.2619,,16.0417,,19.125,,18,,13.6458,,14.4167,,8.1714,,11.4444,,11.8,,12.3542,,17.3281,,17.7963,,14.0694,,12.2619,,9.3175,,12.4063,,11.5417,,13.5
74,859700,,10.1833,,17.375,,14.7667,,14.4286,,17.8857,,21.3667,,19.9444,,18.4821,,15.9306,,17.3125,,16.119,,15.9167,,19.3,,18.1,,13.2708,,14.9375,,8.5429,,11.716,,11.5714,,11.4792,,16.5781,,17.3704,,13.2917,,11.9048,,10.619,,12.2813,,11.875,,12.6964
75,869700,,10.3667,,18,,14.8,,15.6786,,18.8286,,21.5,,20.5185,,18.3571,,16.875,,17.8906,,17.7857,,17.4583,,19.425,,17.15,,12.8958,,14.375,,8.7143,,11.5926,,12.3857,,11.8542,,17.3906,,17.3148,,14.0556,,12.6429,,10.4603,,12.3906,,11.8333,,12.2857
76,879700,,10.0833,,17.6458,,15.3333,,15.6429,,18.2,,22.2,,20.5741,,17.8214,,16.4583,,17.7969,,16.5,,17.3333,,20.05,,17.525,,12.3125,,14.4167,,8.3143,,11.8765,,12.2429,,11.625,,16.6719,,18.6667,,14.0139,,12.6429,,10.2063,,11.6719,,12.1944,,12.8036
77,889700,,10.3167,,16.8125,,15.2333,,15.6429,,17.9143,,19.8333,,20.7963,,17.6607,,16.3194,,17.9844,,17.5952,,16.25,,19.975,,16.45,,13.1042,,14.7292,,7.8286,,11.7778,,12.1571,,11.9167,,16.6406,,18.2222,,13.9444,,12.1667,,10.4286,,12,,11.875,,12.8929
78,899699,,10.2,,17.875,,15.3333,,15.8214,,18.2857,,21.6667,,19.9815,,18.6786,,16.2778,,18.3438,,16.8095,,16.625,,18.825,,16.825,,12.9167,,14.125,,7.8286,,11.9753,,11.6714,,11.9375,,17.3125,,17.2593,,13.875,,12.3333,,10.1587,,12.75,,11.6389,,11.75
79,909699,,10.6333,,17.8542,,15.3333,,15.8929,,19.0571,,22.5333,,19.9074,,18.3929,,16.9583,,18.125,,17.3095,,15.25,,19.85,,18.9,,13.1875,,14.1667,,7.5714,,11.6914,,12.1143,,11.3958,,17.1875,,17.963,,13.9167,,11.7857,,10.4286,,12.4063,,12.5556,,12.8393
80,919699,,10.5,,18.25,,16.0667,,15.3214,,18.2571,,20.9667,,21.3889,,18.5536,,16.9861,,18.375,,16.2619,,15.9167,,19.95,,17.625,,12.7292,,14.8542,,7.8857,,12.1111,,12.5,,11.9167,,16.4531,,18.037,,14.3889,,12.3095,,10.0159,,12.5938,,12.0417,,13.1429
81,929698,,10.75,,17.75,,15.5667,,16.8214,,17.8,,20.9333,,20.2222,,17.9643,,16.6944,,18.0625,,17.0238,,16.2083,,19.45,,17.725,,12.7083,,14.0625,,9,,12.0123,,11.4714,,12.0208,,16.5313,,17.7222,,13.6389,,12.5238,,10.3492,,11.5469,,11.3056,,12.5893
82,939698,,10.7833,,17.875,,14.7333,,16.25,,18.5429,,21.4333,,20.1852,,18.1429,,16.1528,,18.0313,,16.6905,,16.25,,19.85,,17.15,,12.7917,,14.0208,,7.6857,,11.7037,,12.3286,,12.25,,17.1094,,17.5741,,14.1528,,11.6905,,9.6984,,11.5469,,11.9306,,12.2857
83,949698,,9.9667,,18.0625,,15.6333,,17,,17.9429,,22.1333,,20.3519,,18.5893,,17.125,,17.7344,,17.381,,16.375,,20.6,,17.75,,13.5417,,14.9583,,8.7429,,12.1481,,11.6,,11.5625,,17.5469,,18.4444,,13.75,,12.8571,,9.8571,,12.7188,,11.9861,,12.3214
84,1000987,,10.8333,,20.125,,17.2,,17.7143,,20.1714,,26.2,,23.7778,,19.3929,,17.6528,,19.0469,,17.4524,,17.7917,,21.25,,18.7,,13.4167,,15.7292,,8.3429,,11.037,,12.5143,,12.5208,,18.7031,,18.2593,,14.6944,,13.0238,,10.1905,,12.2813,,12.7361,,12.9643
85,1010977,,10.8,,22.0833,,18.5333,,19.2143,,21.4857,,29.2333,,27.2222,,19.8393,,17.4167,,19.0313,,18.2619,,17.7083,,20.325,,18.5,,13.25,,15.375,,7.9714,,12.037,,12.8714,,12.5833,,18.1406,,18.5556,,14.4722,,12.7143,,10.6667,,12.1875,,12.7917,,13.4286
86,1020977,,10.6,,25.0417,,19.9667,,20.8214,,21.9429,,33,,29.6296,,21.0179,,18.5833,,19.875,,18.7857,,17.9167,,22.4,,18.875,,12.75,,15.1458,,8.1429,,11.8395,,11.8143,,12.25,,17.9688,,19.3148,,14.8611,,13.1905,,10.9524,,12.875,,12.2917,,13.5
87,1030976,,10.7167,,23.3125,,19.6333,,20.5,,23.1429,,31.0667,,29.0185,,19.9464,,17.7917,,18.9688,,18.4524,,18.1667,,21.525,,18.925,,13.6875,,14.3125,,7.8571,,11.6173,,12.6571,,12.7083,,18.25,,18.5926,,16.0972,,13.4524,,10.873,,13.2813,,12.7778,,12.5536
88,1040976,,11.1167,,23.5833,,19.4333,,20.5,,22.7429,,30.7333,,30.2593,,20.7857,,18.0556,,19.7188,,18.7857,,16.9167,,21.275,,19.45,,13.6458,,15.8958,,6.9143,,11.679,,13.1857,,11.9792,,18.1406,,18.8704,,15.1806,,14.3095,,10.254,,13.4375,,12.5694,,13.9107
89,1050976,,10.6333,,24.3542,,19.9,,19.5357,,23.5143,,31.2333,,31.2222,,20.8214,,18.2778,,19.6875,,17.881,,17.375,,21.4,,19.9,,13.1458,,15.0833,,6.9429,,11.7531,,13.1,,12.375,,17.375,,18.6667,,14.6111,,13.7619,,10.6032,,13.25,,12.5417,,12.875
90,1060976,,10.9833,,23.75,,20.4,,19.75,,23.2286,,30.0333,,29.6667,,20.0357,,18.4583,,20.2969,,18.4286,,17.875,,21.4,,19.575,,14.0208,,14.6667,,8.4857,,12.321,,13.3857,,12.6667,,18.375,,18.7963,,14.2917,,13.3571,,10.7619,,13.3281,,12.6389,,13.2321
91,1071068,,11.0167,,24.1667,,20.3667,,20.5,,21.2571,,30.2333,,30.5,,19.9643,,18.6806,,19.3906,,18.6905,,18.0417,,20.975,,19.85,,14.4792,,15.0833,,7.9143,,11.7531,,12.3714,,12.6667,,17.9531,,19.2222,,14.7639,,14.0476,,10.5556,,13.7969,,12.2917,,12.4286
92,1080975,,11.4167,,23.6042,,20.5,,19.3929,,22.8286,,31.1667,,30.2963,,19.9821,,18.0833,,19.3594,,17.9048,,17.5833,,21.25,,19.675,,13.6042,,15.2917,,7.5429,,11.4321,,12.2143,,12.5833,,18.3438,,18.8704,,14.9028,,12.6429,,10.6032,,13.375,,12.25,,13.4107
