Frame,Time (ms),,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity 
71,800482,,0.7146,,0.6523,,0.9223,,0.9372,,0.6891,,0.8954,,0.7025,,0.6909,,0.7531,,0.6236,,0.5795,,0.5789,,0.5958,,0.7559,,0.5999,,0.5504,,0.6754,,0.7878,,0.6679,,0.8817,,0.6375,,0.8958,,0.701,,0.6442,,0.9046,,1.0238,,0.5503,,0.7592
72,810476,,0.7165,,0.636,,0.9001,,0.8963,,0.6977,,0.8765,,0.712,,0.6897,,0.7402,,0.605,,0.5996,,0.5893,,0.5896,,0.7522,,0.5984,,0.5589,,0.6764,,0.7713,,0.6462,,0.8564,,0.6463,,0.8884,,0.7124,,0.6481,,0.8906,,1.0644,,0.553,,0.754
73,820473,,0.7084,,0.6581,,0.9006,,0.8776,,0.6979,,0.8737,,0.7117,,0.6785,,0.7239,,0.6033,,0.5919,,0.5787,,0.6016,,0.7465,,0.6033,,0.5577,,0.683,,0.7383,,0.6481,,0.8719,,0.6445,,0.8903,,0.6964,,0.6394,,0.8711,,1.0349,,0.5632,,0.7616
74,830473,,0.7114,,0.6542,,0.8824,,0.8785,,0.7079,,0.8548,,0.718,,0.6854,,0.7238,,0.6028,,0.607,,0.5939,,0.5992,,0.7659,,0.5879,,0.5565,,0.6792,,0.7094,,0.7162,,0.8797,,0.6443,,0.8948,,0.704,,0.6388,,0.8746,,1.0563,,0.5557,,0.739
75,840474,,0.7025,,0.6379,,0.8739,,0.8507,,0.6938,,0.848,,0.698,,0.6777,,0.6945,,0.586,,0.5986,,0.5865,,0.6092,,0.7352,,0.6034,,0.5587,,0.6784,,0.6835,,0.7426,,0.8682,,0.6453,,0.8831,,0.7032,,0.6348,,0.8793,,1.0452,,0.5613,,0.7749
76,850473,,0.7032,,0.6489,,0.8693,,0.8831,,0.7003,,0.8367,,0.6997,,0.69,,0.6851,,0.6004,,0.5906,,0.5879,,0.5961,,0.7732,,0.5736,,0.5632,,0.6722,,0.6649,,0.7946,,0.8325,,0.6446,,0.8775,,0.6805,,0.6402,,0.8525,,1.0299,,0.549,,0.7609
77,860472,,0.7121,,0.6484,,0.8568,,0.8566,,0.7065,,0.8203,,0.7121,,0.6787,,0.6979,,0.6044,,0.5966,,0.5845,,0.5967,,0.7611,,0.5857,,0.5514,,0.6799,,0.6636,,0.7657,,0.8545,,0.6495,,0.8802,,0.6924,,0.6269,,0.8747,,1.0204,,0.5512,,0.763
78,870471,,0.7088,,0.6583,,0.86,,0.8508,,0.6994,,0.8139,,0.7135,,0.6829,,0.6967,,0.5994,,0.6056,,0.6094,,0.7068,,0.7556,,0.5982,,0.5485,,0.6654,,0.6498,,0.7019,,0.8438,,0.6396,,0.8799,,0.6876,,0.6342,,0.8228,,1.052,,0.5404,,0.7666
79,880472,,0.7188,,0.6508,,0.8476,,0.8428,,0.6935,,0.7999,,0.7083,,0.6896,,0.7024,,0.5985,,0.6025,,0.5816,,0.7141,,0.7786,,0.6021,,0.5397,,0.672,,0.6376,,0.6771,,0.8742,,0.6452,,0.8869,,0.6821,,0.6239,,0.843,,1.0168,,0.5653,,0.7247
80,890471,,0.7074,,0.6636,,0.8465,,0.8504,,0.673,,0.7863,,0.7286,,0.6916,,0.6923,,0.5903,,0.5967,,0.591,,0.5952,,0.7756,,0.5937,,0.5428,,0.6633,,0.6319,,0.6398,,0.8666,,0.6386,,0.8888,,0.6742,,0.6182,,0.8556,,0.9943,,0.5439,,0.7599
81,900470,,0.7132,,0.6601,,0.8269,,0.8291,,0.6821,,0.7818,,0.7235,,0.6971,,0.7079,,0.5912,,0.6059,,0.5835,,0.5995,,0.751,,0.5696,,0.5502,,0.6641,,0.6185,,0.6005,,0.8637,,0.6475,,0.8853,,0.6795,,0.6144,,0.8376,,1.0212,,0.5719,,0.7808
82,910470,,0.7205,,0.6459,,0.842,,0.7974,,0.6928,,0.803,,0.7296,,0.7037,,0.6927,,0.5825,,0.608,,0.5859,,0.5753,,0.7347,,0.5669,,0.5438,,0.6663,,0.6197,,0.5716,,0.8834,,0.6427,,0.8894,,0.6938,,0.622,,0.8103,,1.0294,,0.5595,,0.7768
83,920470,,0.7116,,0.6472,,0.8398,,0.8001,,0.6751,,0.7786,,0.7241,,0.6922,,0.7176,,0.5984,,0.5933,,0.5991,,0.5937,,0.7524,,0.5669,,0.5441,,0.6575,,0.6044,,0.5982,,0.8843,,0.6337,,0.8867,,0.6873,,0.6164,,0.78,,1.0014,,0.57,,0.7658
84,930470,,0.7212,,0.654,,0.8303,,0.8221,,0.6973,,0.7791,,0.7271,,0.6819,,0.6911,,0.584,,0.5931,,0.6098,,0.5841,,0.7418,,0.564,,0.5431,,0.6531,,0.6016,,0.5804,,0.8865,,0.6472,,0.8821,,0.6807,,0.6157,,0.8066,,1.0068,,0.5604,,0.7681
85,940469,,0.7194,,0.6535,,0.8324,,0.812,,0.6894,,0.7761,,0.7292,,0.6888,,0.6991,,0.6055,,0.5928,,0.5985,,0.601,,0.7355,,0.5705,,0.5435,,0.6434,,0.5973,,0.5828,,0.8596,,0.6373,,0.877,,0.6752,,0.6108,,0.7795,,1.0147,,0.5631,,0.7505
86,950469,,0.7185,,0.659,,0.8264,,0.8189,,0.7162,,0.7613,,0.7052,,0.7017,,0.6976,,0.6058,,0.5882,,0.6028,,0.5842,,0.7342,,0.562,,0.5467,,0.6652,,0.5836,,0.5592,,0.8645,,0.643,,0.8677,,0.6681,,0.6114,,0.7864,,1.008,,0.5653,,0.774
87,960469,,0.7314,,0.6615,,0.8225,,0.8034,,0.6974,,0.756,,0.7328,,0.6856,,0.7177,,0.606,,0.5895,,0.5913,,0.5815,,0.7221,,0.5591,,0.5466,,0.6621,,0.5762,,0.5751,,0.8732,,0.6383,,0.8761,,0.6546,,0.6159,,0.7852,,1.0028,,0.545,,0.7678
88,970468,,0.7239,,0.6596,,0.8218,,0.7695,,0.7074,,0.7478,,0.7152,,0.6963,,0.7026,,0.5744,,0.5918,,0.598,,0.5912,,0.7177,,0.5575,,0.5318,,0.6381,,0.5676,,0.5681,,0.8523,,0.6436,,0.8696,,0.6449,,0.6031,,0.7706,,1.046,,0.5554,,0.7792
89,980468,,0.7131,,0.6552,,0.7993,,0.7844,,0.6972,,0.7569,,0.7228,,0.6815,,0.6893,,0.5895,,0.581,,0.5964,,0.5994,,0.7226,,0.5701,,0.5327,,0.6603,,0.5735,,0.5622,,0.8391,,0.6469,,0.8893,,0.6346,,0.6064,,0.761,,0.9979,,0.5561,,0.7575
90,990468,,0.7142,,0.6539,,0.8081,,0.7803,,0.6966,,0.7458,,0.7111,,0.679,,0.6762,,0.5857,,0.5902,,0.5988,,0.5849,,0.7245,,0.571,,0.5374,,0.6571,,0.5701,,0.5702,,0.8967,,0.6439,,0.8587,,0.6489,,0.6152,,0.7783,,1.0139,,0.5521,,0.7992
91,1000467,,0.7119,,0.646,,0.8012,,0.7729,,0.6841,,0.7335,,0.7228,,0.6804,,0.6954,,0.5763,,0.5839,,0.6011,,0.588,,0.6941,,0.5541,,0.5353,,0.6577,,0.5622,,0.5848,,0.8762,,0.6471,,0.881,,0.6446,,0.6127,,0.7554,,1.0216,,0.5505,,0.7741
92,1010467,,0.7357,,0.6419,,0.8118,,0.7679,,0.6991,,0.7317,,0.7218,,0.6856,,0.6815,,0.5807,,0.5981,,0.5934,,0.6076,,0.6855,,0.5699,,0.5346,,0.6611,,0.5654,,0.6052,,0.8731,,0.6449,,0.8816,,0.6406,,0.6143,,0.7551,,1.0048,,0.5523,,0.7849
93,1020468,,0.7274,,0.6452,,0.805,,0.7577,,0.6994,,0.7232,,0.7136,,0.6759,,0.6667,,0.5696,,0.5885,,0.5835,,0.5897,,0.661,,0.5613,,0.5236,,0.639,,0.5708,,0.62,,0.8749,,0.6365,,0.874,,0.6425,,0.6138,,0.7221,,1.0091,,0.559,,0.7903
94,1047396,,0.7887,,0.6903,,0.8687,,0.7973,,0.7622,,0.7228,,0.7666,,0.6805,,0.706,,0.6375,,0.6285,,0.6079,,0.7052,,0.6467,,0.6186,,0.5879,,0.6572,,0.65,,0.6691,,0.9384,,0.6601,,0.8313,,0.6376,,0.6431,,0.7471,,1.0475,,0.6068,,1.0343
95,1057380,,0.824,,0.7629,,0.8518,,0.825,,0.818,,0.73,,0.8207,,0.7106,,0.7268,,0.6866,,0.6561,,0.6551,,0.72,,0.6751,,0.6499,,0.6319,,0.6858,,0.7424,,0.6774,,0.9762,,0.7172,,0.8351,,0.6473,,0.7025,,0.7399,,1.0804,,0.6665,,1.0825
96,1067379,,0.8617,,0.7894,,0.8345,,0.842,,0.8129,,0.7411,,0.8651,,0.7411,,0.7371,,0.6904,,0.689,,0.67,,0.7777,,0.6824,,0.695,,0.6609,,0.681,,0.8027,,0.702,,0.9786,,0.7463,,0.8314,,0.656,,0.7299,,0.7643,,1.0339,,0.6993,,1.0277
97,1077381,,0.8831,,0.8285,,0.8179,,0.8527,,0.8368,,0.7355,,0.8708,,0.7491,,0.7316,,0.7062,,0.6965,,0.7018,,0.7664,,0.6972,,0.7073,,0.6672,,0.6898,,0.792,,0.7089,,0.9943,,0.7599,,0.8149,,0.6582,,0.7573,,0.7412,,0.9629,,0.7046,,1.0437
98,1087380,,0.8722,,0.8016,,0.8044,,0.8572,,0.8449,,0.7352,,0.8799,,0.7616,,0.7189,,0.7084,,0.7051,,0.7252,,0.7771,,0.6904,,0.743,,0.699,,0.6626,,0.8114,,0.7157,,0.9812,,0.7806,,0.8259,,0.6661,,0.7577,,0.7321,,0.8965,,0.7275,,1.0161
99,1097379,,0.8813,,0.8183,,0.7842,,0.8692,,0.8262,,0.7279,,0.8912,,0.7639,,0.7012,,0.7104,,0.7207,,0.7202,,0.7818,,0.6811,,0.7194,,0.729,,0.6735,,0.7869,,0.7523,,0.9774,,0.7819,,0.8094,,0.669,,0.7576,,0.7267,,0.8843,,0.7154,,1.0271
100,1107379,,0.8675,,0.8164,,0.7746,,0.8607,,0.8215,,0.725,,0.8979,,0.7753,,0.7035,,0.7123,,0.7203,,0.7233,,0.759,,0.6845,,0.7377,,0.7254,,0.6638,,0.775,,0.7401,,1.0075,,0.7883,,0.822,,0.6524,,0.7535,,0.7122,,0.8968,,0.7167,,1.0159
101,1117380,,0.8653,,0.8265,,0.7689,,0.8531,,0.8206,,0.7244,,0.8826,,0.7786,,0.6743,,0.6945,,0.7004,,0.7517,,0.7616,,0.7302,,0.7213,,0.7488,,0.6539,,0.7643,,0.7353,,1.0052,,0.8068,,0.8101,,0.6518,,0.7483,,0.695,,0.8703,,0.7418,,0.9895
102,1127379,,0.8711,,0.8281,,0.7599,,0.8177,,0.7928,,0.7042,,0.8977,,0.7793,,0.6657,,0.7231,,0.6924,,0.7431,,0.7633,,0.6983,,0.7249,,0.7459,,0.6456,,0.7409,,0.7452,,0.9961,,0.7977,,0.8172,,0.6486,,0.7476,,0.7219,,0.8625,,0.7178,,0.9948
103,1137379,,0.8724,,0.8214,,0.7631,,0.8231,,0.7936,,0.7135,,0.9228,,0.7567,,0.6674,,0.701,,0.6885,,0.7586,,0.7809,,0.7203,,0.7161,,0.7517,,0.6401,,0.7155,,0.735,,0.991,,0.7994,,0.8141,,0.6412,,0.7375,,0.7172,,0.8593,,0.7125,,1.0073
104,1147378,,0.8636,,0.8008,,0.7621,,0.8143,,0.7868,,0.7069,,0.919,,0.758,,0.659,,0.7091,,0.683,,0.7271,,0.7684,,0.7311,,0.7029,,0.7592,,0.6462,,0.7109,,0.7539,,0.9839,,0.7974,,0.815,,0.6402,,0.7423,,0.736,,0.8647,,0.7322,,0.9511
105,1157380,,0.8677,,0.803,,0.7612,,0.8085,,0.7662,,0.7119,,0.9176,,0.7755,,0.6486,,0.7211,,0.6774,,0.7276,,0.7473,,0.7283,,0.7162,,0.7552,,0.6391,,0.6997,,0.7465,,0.9602,,0.8063,,0.8113,,0.6492,,0.7386,,0.7158,,0.8452,,0.7106,,0.9786
106,1167378,,0.858,,0.8098,,0.7462,,0.7907,,0.7635,,0.7027,,0.9333,,0.7449,,0.6376,,0.7314,,0.6668,,0.7219,,0.7342,,0.7421,,0.7015,,0.767,,0.6333,,0.6922,,0.7066,,0.9816,,0.807,,0.8184,,0.6471,,0.7376,,0.7046,,0.8554,,0.736,,1.0064
107,1177377,,0.855,,0.8086,,0.7389,,0.7946,,0.747,,0.7108,,0.9353,,0.7338,,0.6369,,0.7261,,0.6704,,0.7166,,0.7341,,0.7628,,0.6912,,0.7573,,0.6549,,0.6829,,0.7024,,0.961,,0.8034,,0.8097,,0.6461,,0.7315,,0.7251,,0.8552,,0.718,,1.014
108,1187378,,0.8621,,0.8007,,0.7418,,0.8116,,0.7593,,0.703,,0.9293,,0.7584,,0.6343,,0.7263,,0.6622,,0.7042,,0.7546,,0.7508,,0.6977,,0.7597,,0.6497,,0.6698,,0.7035,,0.9646,,0.821,,0.8237,,0.6425,,0.7224,,0.7193,,0.8514,,0.7395,,1.0102
109,1197376,,0.8666,,0.7896,,0.7342,,0.7881,,0.7648,,0.7022,,0.943,,0.7327,,0.6109,,0.6946,,0.6474,,0.6932,,0.7054,,0.7465,,0.6689,,0.7531,,0.6409,,0.6666,,0.6873,,0.9519,,0.8182,,0.8112,,0.6363,,0.715,,0.7242,,0.8599,,0.7122,,0.9884
110,1207377,,0.8564,,0.7937,,0.7403,,0.776,,0.7479,,0.698,,0.9171,,0.7127,,0.6182,,0.6907,,0.645,,0.6872,,0.7035,,0.7817,,0.6773,,0.7471,,0.6405,,0.6496,,0.6841,,0.988,,0.8128,,0.8255,,0.6305,,0.719,,0.7059,,0.8448,,0.727,,0.9666
111,1217375,,0.8422,,0.7676,,0.7404,,0.782,,0.7336,,0.7005,,0.9333,,0.7237,,0.6226,,0.7014,,0.6468,,0.6769,,0.7006,,0.7818,,0.6987,,0.7548,,0.6461,,0.65,,0.6777,,0.9901,,0.8052,,0.7996,,0.6308,,0.7088,,0.7379,,0.8495,,0.7032,,0.9882
