Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
78,962595,,18.7813,,18.4444,,17.4154,,14.1,,15.1875,,15.4143,,14.1633,,19.2917,,22.5625,,23.5,,27.9048,,20.7,,22.25,,18.3333,,21,,21.2121,,23.7656,,21.7619,,19.5357,,18.3125,,19.45,,13.7143,,15.3719,,16.8367,,21.0538,,24.2619,,21.55,,15.6061
79,972595,,19.9531,,18.3889,,17.2,,13.82,,15.9531,,15.7571,,15.0612,,18.375,,22.2813,,24.119,,27.6984,,20.7,,21.25,,18.1429,,20.88,,20.697,,23.7813,,23.5476,,19.6964,,18.55,,19.45,,13.0893,,14.4959,,16.449,,20.7615,,24.5476,,21.7125,,15.6364
80,982595,,18.5156,,17.8519,,17.2769,,13.92,,15.625,,16.0714,,14.2449,,18.7083,,22.0625,,23.7143,,27.9206,,20.8333,,21.525,,18.5714,,19.88,,20.0455,,23.5781,,22.5714,,19.7679,,18.575,,20.075,,13.0357,,14.5207,,17.102,,21.2077,,23.6429,,22.0125,,14.8939
81,992596,,18.8125,,18.2222,,17.1538,,14.14,,15.5156,,15.8571,,14.3061,,18.4583,,21.875,,23.1905,,27.3175,,20.7333,,21.825,,18.6905,,20.84,,19.9091,,22.9688,,22,,19.6607,,18.425,,19.4875,,13.8929,,14.8843,,16.4898,,21.2077,,23.8333,,21.1125,,15.5606
82,1002594,,18.8281,,18.2222,,17.3154,,14.68,,15.8281,,16.4,,14.449,,19.5,,21.9844,,23.119,,28,,19.8667,,22.4,,18.4524,,20.28,,21.2121,,23.8594,,22.9524,,19.9464,,18.1,,19.7375,,13.625,,14.5702,,16.2857,,20.7769,,23.9048,,21.625,,16.1667
83,1012594,,18.4375,,18.7222,,17.6308,,14.88,,15.7656,,15.5286,,15.2245,,18.2917,,22.625,,23.3333,,27.746,,21.0333,,22.825,,18.3571,,19.24,,20.803,,22.875,,22.6667,,21.1071,,18.8625,,19.625,,13.1071,,14.686,,16.7755,,21.4077,,23.3571,,22.1625,,15.8788
84,1022594,,19.8906,,18.0926,,17.0462,,14.34,,15.8438,,16.1286,,14.8571,,18.6042,,22.3281,,23.7143,,27.5556,,20.5333,,21.675,,19.4524,,21.44,,20.7424,,23.8281,,22.6429,,18.9643,,18.95,,19.4375,,13.4107,,14.6942,,16.6939,,21.2154,,23.8571,,21.475,,15.6439
85,1032593,,19.0156,,17.9259,,17.8385,,14.06,,15.0938,,16.3143,,15.6531,,18.9375,,21.8594,,24.2619,,28.5556,,20.5333,,21.875,,18.3571,,19.8,,20.1818,,24.2344,,22.9286,,20.1429,,17.5875,,19.625,,13.75,,14.5537,,16.4286,,21.2077,,23.1429,,21.65,,15.6742
86,1042593,,19.2031,,19.4074,,17.2231,,14.26,,15.9219,,16.2857,,14.4082,,19.4583,,22.7656,,24.381,,27.746,,21.1,,22.375,,18.0238,,19.96,,20.5152,,24.2188,,22.9048,,20.4107,,18.8625,,19.6375,,14.1786,,15,,17.3265,,21.2077,,24.0714,,21.6,,16.0379
87,1052593,,19.2969,,18.6481,,17.4231,,15.18,,15.625,,16.0286,,15.4898,,19.125,,22.4375,,23.6905,,28.3651,,20.3,,21.375,,18.4286,,20.4,,20.4848,,24.9063,,22.2619,,20.2321,,18.6125,,19.375,,13.2321,,15,,16.8163,,21.2846,,24.0238,,22.0875,,16.2273
88,1062594,,19.4844,,18.5556,,16.7769,,14.28,,15.9375,,15.7429,,14.6735,,18.8125,,23.1719,,23.8095,,28.4444,,20.9667,,21.4,,18.2381,,19.96,,20.2121,,24.0313,,23.3333,,20.2857,,18.825,,19.9875,,13.4643,,14.4298,,16.5102,,21.2385,,24.1429,,21.925,,15.9848
89,1072592,,18.6406,,17.6852,,17.3462,,14.66,,16.9688,,16.2143,,15.1429,,19.3125,,22.1563,,23.5476,,27.873,,21.7333,,22.575,,19.4524,,20.12,,20.9697,,23.9063,,22.8095,,19.9821,,17.9375,,20.0375,,13.4464,,14.1488,,17.6327,,21.3615,,24.0238,,21,,15.7348
90,1082592,,19.0625,,18.2778,,17.6692,,15.22,,16.2656,,15.8714,,14.7551,,18.5,,21.7344,,23.2857,,27.4603,,20.6667,,21.625,,18.5714,,20.96,,20.6212,,24.1563,,22.9048,,20.1964,,18.8,,19.7625,,12.8571,,14.6446,,16.5102,,21.0769,,23.881,,21.9375,,15.6364
91,1092593,,19.8281,,18.5926,,17.1923,,14.58,,16.1875,,15.6429,,14.8367,,18.4583,,22.0625,,23.9524,,28.3492,,21.5,,22.8,,18.5238,,21.64,,20.697,,22.9844,,23.0238,,20.0357,,18.2875,,19.4875,,13.25,,14.562,,16.3878,,21.5231,,24.3571,,21.825,,15.9848
92,1102591,,20.2188,,18.1852,,17.9462,,14.64,,17.3281,,15.8571,,14.449,,19.0833,,22.5938,,24.9048,,27.9683,,21.4667,,21.95,,18.1429,,20.32,,21.1212,,23.7969,,22.8095,,19.3214,,19.1,,19.6875,,13.5179,,14.8347,,16.6327,,21.5231,,23.5952,,21.7875,,16.2273
93,1112591,,18.9531,,18.2778,,18.0154,,14.7,,16.1875,,15.3571,,15.2041,,17.9792,,22.2344,,23.2857,,28.5397,,20.7333,,21.675,,18.4286,,20.32,,21.197,,24.2656,,22.9048,,20.125,,18.725,,19.1875,,13.1071,,14.7686,,16.6735,,21.1769,,23.381,,21.9125,,16.1818
94,1122591,,19.7031,,18.1481,,17.7308,,15.06,,16.5313,,15.7286,,14.5714,,18.9167,,22.6094,,24.0476,,27.5397,,20.7333,,21.925,,18,,19.96,,20.6212,,24.3281,,23.4762,,20.4643,,19.2875,,19.9625,,13.125,,14.2645,,16.7143,,21.4231,,23.6429,,22.2875,,16.4773
95,1132591,,18.9844,,18.2963,,17.4846,,14.06,,16.1719,,16.4,,14.7959,,19.2292,,22.3281,,24.8333,,28.3492,,20,,22.025,,18.4048,,21.12,,20.6364,,23.6563,,22.9048,,20.5357,,19.175,,19.5375,,13.3393,,14.8512,,16.8571,,21.4462,,24.7381,,21.6125,,16.1061
96,1142590,,19.0938,,17.9815,,17.7538,,14.3,,17.0938,,15.6429,,14.2653,,19.1667,,22.0625,,23.9286,,27.9206,,20.6667,,21.875,,18.2381,,19.96,,21.4545,,23.9375,,22.8095,,20.1964,,18.45,,19.425,,13.5893,,15.1157,,16.3673,,21.2,,24.6667,,21.1125,,16.4318
97,1152590,,19.3594,,18.3333,,18.4231,,14.52,,16.2031,,15.6571,,15.5102,,19.3542,,23.1719,,23.1429,,28.3968,,20.9333,,22.575,,17.5952,,20,,20.5,,23.5469,,22.4048,,19.75,,18.4375,,20.5,,13.5357,,14.3719,,17.3061,,21.7231,,23.4048,,22.3875,,16.4773
98,1162589,,19.4844,,17.5556,,17.5769,,15.46,,16.1563,,16.0857,,15.7755,,18.875,,21.7813,,23.6667,,28.6032,,21.6,,22.625,,18,,21.88,,20.3182,,23.8438,,22.7857,,20.0893,,18.95,,20.7625,,13.75,,14.8264,,17.2857,,21.3615,,23.8333,,22.4125,,16.3864
99,1172589,,18.9844,,17.4259,,17.7462,,14.5,,16.2813,,16,,14.8367,,18.375,,22.2344,,25.8095,,27.2857,,20.7,,23,,18.4048,,19.76,,20.6818,,23.5625,,21.7619,,20.1071,,18.675,,19.6125,,13.7321,,14.2975,,17.1224,,21.1769,,24.4286,,21.4875,,15.6212
100,1182589,,19.4375,,17.5741,,17.6308,,13.6,,16.3438,,16.3714,,14.8163,,17.9167,,22.1406,,23.7143,,28.0635,,20.1,,21.925,,18.5952,,20.88,,20.6818,,23.6875,,22.8571,,19.9286,,19.0625,,19.8625,,13.125,,14.5702,,16,,20.6692,,24.4762,,21.7625,,15.7424
101,1192589,,19.8906,,18.2593,,17.8385,,14.32,,16.1875,,16.1857,,15.3673,,19.2917,,22.2188,,23.7381,,28.3333,,19.9667,,22.65,,19.4286,,20.96,,21.3182,,23.7813,,23.5476,,20.4821,,19.5625,,19.8125,,13.5179,,15.2066,,16.6939,,21.4615,,24.381,,21.9875,,16.0758
102,1202588,,18.3125,,18.0926,,17.9692,,13.96,,15.9063,,15.9,,15.102,,18.3958,,22.0313,,23.1905,,29.127,,19.9,,22.4,,18.9286,,19.92,,20.6364,,24.5938,,24,,20.2857,,18.9625,,19.975,,13.1964,,14.9091,,16.7959,,21.0462,,24.5238,,22.2375,,16.2424
103,1212588,,19.4844,,18.3519,,18.3923,,15,,16.9531,,16.1571,,14.7143,,20.1042,,22.6875,,24.119,,29.1746,,20.7667,,22.625,,18.5714,,20.08,,20.3182,,24.4219,,24.1905,,20.3929,,18.75,,19.8375,,14.0179,,14.5207,,16.6735,,21.0308,,24.7619,,21.7875,,16.0455
104,1222588,,19.5,,18.8704,,18.2615,,14.3,,17.4375,,15.7571,,14.8367,,19,,22.2656,,23.0238,,28.2857,,20.6667,,22.45,,18.0714,,19.92,,20.5606,,24.3906,,23.7619,,20.3036,,18.85,,20.55,,13.6429,,14.405,,16.8571,,21.1615,,23.6667,,21.65,,15.8561
105,1232587,,19.3125,,17.7963,,17.8692,,14.58,,16.3594,,15.9429,,14.9796,,18.6875,,22.0313,,24.2619,,29.0317,,21.2667,,22.675,,18.4286,,20.48,,20.6061,,24.5469,,24.2381,,20.2857,,18.85,,18.8,,13.3036,,14.6281,,16.5918,,21.1923,,23.9048,,21.85,,16.3636
