Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
77,889700,,17.8333,,17.5556,,15.6667,,16.0893,,17.4082,,13.5278,,14.85,,14.2639,,17.4921,,18.1429,,19.5833,,17.4762,,12.6667,,13,,14.6875,,13.7321,,12.5102,,12.7857,,12.3194,,10.642,,13.3,,8.7302,,12.3434,,11.5313,,11.6389,,11.6,,12.1,,10.9792
78,899699,,17.9375,,17.6667,,16.0833,,16.9107,,17.6122,,13.5556,,14.15,,13.9167,,16.6667,,18.2321,,19.3704,,17.5556,,12.6667,,12.0649,,14.625,,13.875,,11.2245,,12.8143,,11.9583,,10.4321,,12.8125,,8.1111,,12.5758,,12.5469,,11.4583,,12.4,,11.2,,10.6458
79,909699,,17.5208,,17.5778,,16.3611,,16.875,,17.5102,,13.1667,,14.61,,14.1528,,16.4762,,17.9464,,19.8148,,18.1587,,12.2889,,12.2727,,14.2917,,14.4107,,11.4082,,12.2286,,12.5972,,10.2469,,13.1375,,8.8413,,13.101,,12.7344,,12.4583,,12.4727,,11.9556,,11.125
80,919699,,18.6875,,17.8,,16.3889,,15.6607,,16.9796,,13.9444,,14.95,,14.7361,,16.746,,18.2321,,19.7037,,17.6825,,12.7778,,12.7922,,15.0208,,14.375,,12.2449,,12.5857,,12.2222,,10.8272,,13.5125,,9.3651,,12.9394,,12.4531,,11.6806,,12.0182,,11.7667,,10.5833
81,929698,,18.1458,,18.0889,,16.6944,,16.4464,,17.2041,,14.0139,,14.48,,14.2222,,17.0794,,18.0714,,18.8981,,18,,12.6222,,12.4416,,14.1354,,14.5179,,11.8163,,12.7571,,12.0556,,10.4321,,12.6125,,8.7937,,12.596,,12.0625,,11.9028,,12.0909,,11.9667,,10.9167
82,939698,,18.4375,,18.6667,,16.3611,,16.3393,,17.8367,,13.8889,,13.98,,14.0139,,16.7143,,18.0714,,19.2407,,17.6825,,13.0444,,12.3766,,14.0729,,14.375,,11.7755,,12.6857,,11.8056,,10.5185,,12.775,,9.6984,,13.0202,,12.0938,,12.0972,,12.0182,,11.6889,,11.5625
83,949698,,17.9792,,18.3111,,15.3611,,16.3571,,18.1633,,13.6528,,14.24,,14.375,,17.0952,,18.7321,,18.8981,,18.5873,,12.3556,,12.5065,,14.6354,,14.4464,,11.7551,,12.5,,12.2222,,10.1235,,13.05,,8.4603,,12.8283,,12.3125,,11.3889,,11.8273,,11.3556,,11.2083
84,1000987,,18.5,,18.4889,,17.8611,,17.3036,,17.1837,,13.2222,,14.98,,14.1806,,17.8889,,18.9464,,19.2963,,18.746,,12.7333,,13.5065,,16.4479,,13.875,,12.7755,,13.2857,,12.3194,,10.5926,,12.75,,9.8571,,13.0808,,11.7656,,11.6528,,12.3545,,11.8444,,11.4375
85,1010977,,18.8125,,17.6222,,17.9167,,18.1964,,17.8571,,13.9861,,14.68,,14.3333,,17.619,,18.5714,,20.1296,,17.9683,,13.0444,,14.1299,,17.7396,,13.2321,,12.1224,,13.1429,,12.2083,,11.0741,,13.225,,9.619,,13.0202,,12.25,,12.0694,,12.1909,,11.1667,,11.9167
86,1020977,,18.5,,18.3556,,19.3333,,17.5893,,18,,13.9306,,15.48,,14.3472,,17.7302,,18.5536,,20.1111,,18.0794,,12.3333,,13.6753,,17.9583,,14.5357,,11.2857,,12.9143,,12.4167,,10.2716,,13.5375,,8.9365,,13.4545,,12.4375,,12.6111,,12.2909,,12.3444,,11.9375
87,1030976,,19.2083,,18.8,,19.8333,,18.1607,,18.4898,,14.2639,,14.74,,14.6389,,18.3651,,18.3214,,19.8704,,18.4127,,13.1111,,13.7143,,17.9896,,13.5179,,11.898,,12.0714,,12.5972,,10.5309,,12.95,,9.6032,,13.3636,,11.8438,,12.8889,,12.4091,,11.7889,,11.4375
88,1040976,,18.875,,19.1333,,19.1944,,18.0536,,17,,14.6806,,15.14,,14.4861,,17.7778,,18.1964,,20.2037,,18.1429,,12.7778,,14.4935,,18.5208,,14.7857,,12.0408,,12.8429,,12.1667,,10.6543,,14.125,,9.2698,,13.5354,,12.4375,,12.2083,,12.7273,,11.9444,,11.7708
89,1050976,,19.2708,,18.3333,,19.1389,,16.6786,,17.3061,,14.4028,,15.08,,14.8056,,17.5397,,19.125,,19.8056,,18.1905,,12.9778,,13.3247,,18.1042,,13.9821,,12.2857,,12.6714,,12.3889,,10.7284,,13.725,,9.3333,,13.4444,,12.625,,12.2778,,12.4818,,12.1,,11.7917
90,1060976,,19.2292,,18.5333,,19.0556,,17.3571,,18.2653,,14.8194,,15.5,,14.4722,,17.8254,,18.25,,20.6481,,18.127,,13.3778,,14.1818,,18.5521,,14.4464,,11.8367,,13.1143,,13.0278,,11.4444,,13.2625,,9.1746,,12.7475,,12.875,,11.8889,,12.1636,,11.9444,,10.8958
91,1071068,,19.0833,,18.0444,,19.2222,,17.8929,,18.449,,14.2778,,14.77,,14.4722,,17.1429,,18.625,,20.4815,,18.381,,13.0222,,13.6234,,18.625,,13.6786,,12.1224,,12.6286,,12.2639,,11.1481,,13.225,,9.3651,,13.0303,,11.9688,,11.6944,,12.4455,,11.9111,,11.875
92,1080975,,18.6042,,18.7333,,18.8333,,18.2679,,18.7755,,13.9722,,14.28,,14.875,,17.2222,,18.3393,,20.3704,,17.9683,,13,,14.1818,,17.9479,,14.25,,11.898,,12.3857,,12.1806,,10.4568,,13.2125,,9.0476,,13.3333,,12.2813,,11.2361,,12.3727,,12.1778,,11.2083
