Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
38,469516,,40.6875,,35.2667,,38.3333,,37.25,,37.0278,,28.7,,38.8667,,39.4375,,38.7,,42.3571,,42.3333,,40.7143,,45.5,,44.8571,,51.72,,50,,31.6,,32.35,,35.55,,41.1667,,50.6286,,54.2857,,53.5238,,57,,50.3542,,42.6282,,44.225,,38.8
39,486221,,37.4375,,33.3333,,38.75,,35.15,,37.7778,,29.8333,,38.4667,,39.5,,38.8,,42.0714,,41.4048,,40.0857,,43.75,,45.8929,,49.64,,49.7778,,32.84,,31.15,,34.575,,40.25,,50.3143,,53.625,,52.9048,,54.6667,,49.8229,,43.5769,,44.4,,39.4333
40,500838,,38.5625,,35.6667,,37.8056,,35.35,,37.8056,,28.0667,,37.6,,40.625,,38.8,,40.881,,41.0238,,40.6571,,44.9444,,46.1071,,50.24,,49.6667,,32,,31.425,,34.925,,42,,49.1429,,54.6786,,51.7857,,56.0952,,50.8021,,43.5769,,44.525,,39.0111
41,510824,,36.9375,,34.4667,,37.6111,,35,,37.5,,28.7667,,38.3333,,41.75,,38.3,,41.3571,,40.1429,,42.5429,,42.9167,,46.6429,,51.04,,50.8333,,31.48,,31,,34.675,,40.375,,51.4,,53.8393,,52,,54.0952,,49.8958,,42.5256,,44.525,,39.0444
42,520824,,39.875,,33.7333,,35.3056,,35.35,,37.0556,,29,,37.7667,,38.3125,,37.95,,42.0476,,41.2143,,39.7429,,43.6111,,48,,50,,50,,31.92,,31.525,,35.25,,41.4167,,51.3429,,55.2321,,52.4286,,53.8095,,49.6042,,44.7308,,43.9625,,38.3111
43,530824,,39.125,,32.7333,,36.8333,,35.95,,38.0556,,30.2667,,39.3667,,39.9375,,39.2,,42.2143,,41.1905,,39.9143,,43.0556,,45.5,,49.72,,50.3611,,32.92,,32.45,,35.025,,40.2917,,50.3714,,55.0893,,52.5238,,56.0476,,49.7188,,43.2436,,43.375,,38.0667
44,540823,,39.3125,,34.6667,,36.4167,,35.8,,38.1389,,30.0667,,36.8,,40.5625,,38.75,,42.1667,,41.3095,,40.4,,41.5556,,46.7857,,52.2,,49.8889,,32.44,,32.5,,35.475,,41.6667,,50.2857,,54.75,,53.119,,55.1905,,50.3542,,43.359,,44.375,,38.4
45,550823,,37.4375,,34.3333,,37.6667,,35.3,,37.2222,,28.7333,,38.2667,,39.375,,39,,42.2143,,39.7381,,41,,43.6389,,47.6786,,50.88,,48.5278,,32.6,,31.775,,35.7,,40.1667,,51.1429,,54.9107,,51,,56.2381,,49.5938,,43.2949,,44.25,,39.2444
46,560822,,39.8125,,35.4667,,37.4167,,36.7,,37.1389,,29.7333,,38.4333,,39.8125,,38.25,,41.7143,,40.7381,,41.1143,,45.0278,,48.0714,,51.84,,50.4444,,31.24,,32.425,,35,,41.5,,51.0857,,55.6964,,52.0952,,54.4286,,50.1667,,42.7308,,43.6875,,38.6444
47,570822,,39.375,,35.1333,,37.5833,,35.3,,36.5278,,29.1,,37.9333,,40.25,,39.6,,41.1429,,42.0476,,40.8857,,45.4444,,46.0357,,52.64,,48.5556,,33.16,,31.425,,35.25,,41.7083,,52.4286,,55.0357,,52.3571,,54.1905,,49.7813,,43.2949,,42.4125,,37.8889
48,580822,,39.8125,,35.1333,,37.6111,,34.75,,38.75,,30.2333,,37.6,,38.625,,39.1,,41.3333,,40.8571,,40.8286,,43.5556,,47.8571,,52.52,,49.6111,,31.4,,31.275,,34.375,,41.25,,50.9143,,52.8571,,51.4762,,55.4762,,49.2813,,42.9231,,42.9625,,38.7778
49,590823,,37.9375,,34.9333,,38.1111,,34.7,,36.4722,,28.8333,,37.6667,,39.0625,,41.1,,42.1667,,41.2857,,40.4286,,43.3889,,46.0714,,49.84,,49.5833,,32,,31.35,,35.075,,38.7083,,51.2286,,54,,50.5238,,53.6667,,50.1563,,42.5641,,42.3625,,38.0333
50,600821,,38.25,,35.4,,37.3333,,35.25,,37.0833,,30.4667,,37.3667,,41.3125,,39.55,,41.7857,,42.2619,,40.5143,,44.3611,,45.7857,,50.72,,50.5,,32,,32.1,,34.4,,40.9167,,50.8,,53.6786,,50.6667,,55.9524,,49.6458,,41.7436,,41.9375,,38.7778
