Frame,Time (ms),,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity 
52,592566,,12.6353,,12.3527,,16.514,,18.4845,,17.4629,,12.9029,,16.9236,,15.7194,,12.0337,,15.8664,,19.5792,,15.7558,,12.9653,,12.8196,,12.8807,,12.9606,,10.0082,,17.2996,,9.9758,,12.0026,,13.4454,,12.6479,,12.012,,12.7644,,12.4856,,13.4094,,10.9503,,11.625
53,602566,,13.248,,11.8173,,15.3444,,14.3065,,15.8446,,14.2591,,14.746,,18.257,,11.6068,,15.5334,,13.2359,,16.6805,,12.5359,,12.2732,,12.616,,12.0455,,10.2036,,17.5715,,18.855,,13.0397,,12.8456,,12.6535,,11.3613,,12.608,,13.4711,,12.699,,12.8103,,12.9663
54,612572,,13.8459,,11.7511,,15.1617,,14.9964,,17.0526,,15.5827,,16.2951,,19.1471,,11.5242,,14.0762,,15.7343,,15.4029,,12.9799,,11.7551,,12.5521,,11.8295,,10.415,,16.5996,,11.9894,,11.5598,,13.8912,,12.7481,,11.5505,,13.2295,,12.3251,,14.667,,11.2393,,11.811
55,622573,,13.8149,,11.4438,,18.2937,,14.0761,,18.0987,,14.4972,,17.3555,,16.9839,,12.3243,,13.9939,,15.0233,,15.4779,,12.1604,,13.6265,,13.0445,,12.0925,,10.1282,,15.1749,,11.1329,,12.3063,,13.6147,,12.6795,,12.2874,,13.1679,,12.8356,,12.5385,,11.0187,,10.758
56,632573,,13.0049,,12.461,,12.9214,,14.5562,,17.5833,,13.9156,,14.2305,,15.9066,,12.3799,,13.2825,,21.7623,,15.8001,,13.7978,,12.7366,,13.7415,,12.8572,,10.2275,,14.8203,,10.6682,,11.2714,,15.6089,,12.6201,,12.0046,,12.7381,,12.3163,,13.119,,10.2928,,11.0859
57,642564,,13.0515,,12.1909,,15.1492,,13.9233,,17.2883,,13.6428,,19.3933,,17.0165,,18.1687,,15.7396,,15.0676,,16.5678,,13.9495,,14.0782,,13.8689,,12.2165,,10.2562,,16.0534,,10.8795,,12.0026,,15.1093,,13.0264,,12.0279,,12.9113,,12.7615,,13.296,,12.6987,,15.4165
58,652564,,14.496,,12.5092,,17.4436,,16.0565,,17.3023,,15.5896,,15.034,,18.25,,13.095,,20.3258,,18.2909,,16.5429,,14.0212,,13.3513,,15.5362,,12.8826,,10.6297,,18.5963,,13.9503,,12.886,,14.6633,,13.7459,,12.6777,,13.3602,,16.8757,,15.6829,,12.6871,,13.9078
59,662573,,14.1551,,13.733,,14.0156,,13.7321,,17.3592,,14.8058,,17.1986,,18.7084,,15.7106,,16.7943,,16.585,,18.8373,,13.9134,,14.6684,,14.9263,,14.1134,,10.8668,,18.9966,,12.8452,,11.6609,,14.394,,13.1338,,12.2231,,13.7837,,14.484,,15.6731,,12.6679,,15.8012
60,672564,,14.4413,,13.6051,,14.3921,,14.6906,,19.373,,15.274,,15.9174,,18.1069,,16.3155,,17.7341,,16.2886,,18.7141,,13.845,,14.0369,,13.3144,,14.6833,,10.7093,,18.5265,,12.6279,,12.0492,,15.1455,,14.9801,,13.0371,,13.2762,,13.2435,,15.8525,,11.9414,,13.8841
61,682563,,14.1713,,13.7911,,15.4576,,14.4457,,18.8513,,14.3099,,12.8171,,18.3823,,16.7988,,15.7416,,16.9303,,18.8231,,14.0301,,14.5121,,14.4178,,13.6377,,12.3148,,16.7983,,14.8817,,13.627,,15.8941,,15.5026,,12.5767,,13.7194,,12.9088,,14.1263,,12.415,,13.9289
62,692563,,15.8262,,15.2128,,17.3232,,16.0309,,17.3933,,15.549,,17.0658,,16.5383,,16.049,,18.6231,,19.293,,19.3218,,14.6007,,15.9317,,16.1005,,14.5972,,11.5782,,15.593,,14.2899,,17.678,,16.5123,,15.4489,,13.4729,,14.1998,,17.9365,,16.0817,,12.7633,,14.3319
63,711013,,15.9869,,14.5124,,15.0117,,15.155,,21.8484,,15.277,,15.2332,,19.7461,,17.5785,,14.5911,,15.9415,,20.1587,,14.2016,,14.0686,,14.4731,,13.582,,11.3878,,17.7277,,14.3656,,14.1172,,14.4393,,14.7036,,13.0365,,14.5538,,14.9424,,16.225,,12.0536,,13.7799
64,721007,,13.7529,,15.0129,,16.3672,,19.6613,,19.6491,,14.9115,,16.6864,,19.8072,,16.8976,,17.1742,,18.5337,,15.5322,,14.2632,,14.8682,,15.3451,,14.2532,,13.1756,,17.6742,,13.2853,,12.7859,,15.3982,,15.7116,,14.2158,,15.6129,,15.1438,,17.3857,,12.87,,14.3315
65,730999,,14.8452,,15.0048,,14.4721,,16.6442,,21.1492,,14.269,,20.441,,23.2117,,19.3596,,17.1171,,16.2856,,20.2895,,13.1014,,14.6719,,14.2617,,15.0071,,13.4575,,20.5586,,13.6689,,13.4688,,16.0719,,15.7476,,14.382,,15.1434,,15.8885,,15.7755,,13.2952,,13.5802
66,766513,,16.956,,14.9616,,17.1748,,19.2369,,16.9641,,16.1082,,15.7297,,21.7477,,17.832,,18.7282,,17.0339,,16.9947,,13.46,,15.3515,,14.7594,,15.7188,,13.9765,,17.6108,,14.9319,,17.3622,,16.4186,,15.6722,,14.5565,,15.7973,,16.8454,,16.4479,,12.2309,,14.1508
67,776497,,16.575,,14.9341,,16.3252,,15.9602,,16.9519,,15.2343,,18.7197,,18.0149,,15.9895,,19.8621,,18.3464,,22.0203,,15.2795,,14.8098,,14.5722,,14.423,,15.1903,,18.251,,14.7765,,15.4147,,17.7653,,17.0851,,14.9838,,16.9476,,17.5081,,16.1592,,12.1735,,14.2069
68,786496,,15.5053,,15.3235,,15.1335,,16.1084,,19.8173,,16.0089,,18.8512,,21.0776,,19.5355,,17.3541,,19.4504,,18.0965,,15.5836,,15.9341,,14.6865,,14.7663,,14.5941,,21.5585,,14.6328,,16.2121,,17.1849,,15.4483,,15.38,,17.0905,,16.8233,,16.8569,,12.9754,,14.4112
69,796498,,16.4383,,14.6416,,16.7584,,18.5589,,16.5806,,16.5822,,19.0597,,19.8868,,18.8502,,16.7706,,18.9427,,16.5073,,14.3439,,15.1457,,14.7169,,14.5007,,15.0116,,17.9369,,14.7248,,17.4269,,16.9598,,15.512,,14.9246,,15.6292,,17.0325,,18.0533,,12.2306,,13.465
70,806495,,16.0366,,14.3324,,15.8974,,19.9653,,18.7607,,16.7234,,15.734,,16.677,,17.6613,,17.7884,,19.4903,,19.9221,,14.1863,,15.3185,,15.0858,,14.2326,,14.2497,,15.3855,,14.6536,,13.9382,,17.0165,,16.6367,,14.8843,,15.7105,,16.7786,,16.5141,,11.2938,,13.5489
